draft_year,round,pick,team,player,college,yrs,g,mp,pts,trb,ast,fg,3p,ft,minuts_played,points,total_rebounds,assists,win_share,win_sharess_48,box_plus_minus,value_over_replacement
1992,1,5,DEN,LaPhonso Ellis,University of Notre Dame,11,624,17616,7410,4032,981,0.452,0.302,0.73,28.2,11.9,6.5,1.6,32.8,0.089,-0.4,7.1
1992,1,6,WSB,Tom Gugliotta,North Carolina State University,13,763,23556,9895,5589,2140,0.451,0.284,0.757,30.9,13,7.3,2.8,40.2,0.082,1.1,18.7
1992,1,7,SAC,Walt Williams,University of Maryland,11,708,18818,8385,2794,1637,0.425,0.379,0.743,26.6,11.8,3.9,2.3,33.9,0.087,0.6,12.4
1992,1,8,MIL,Todd Day,University of Arkansas,8,483,12214,5917,1649,713,0.406,0.345,0.739,25.3,12.3,3.4,1.5,17.5,0.069,-1.1,2.8
1992,1,9,PHI,Clarence Weatherspoon,University of Southern Mississippi,13,915,27736,10483,6846,1346,0.471,0.196,0.743,30.3,11.5,7.5,1.5,58.4,0.101,-0.1,13.4
1992,1,10,ATL,Adam Keefe,Stanford University,9,617,10334,3107,2556,427,0.502,0.071,0.714,16.7,5,4.1,0.7,24.9,0.116,-0.1,4.9
1992,1,11,HOU,Robert Horry,University of Alabama,16,1107,27069,7715,5269,2343,0.425,0.341,0.726,24.5,7,4.8,2.1,66.3,0.118,2.7,32
1992,1,12,MIA,Harold Miner,University of Southern California,4,200,3748,1801,432,245,0.46,0.311,0.785,18.7,9,2.2,1.2,4.2,0.053,-4.1,-2
1992,1,13,DEN,Bryant Stith,University of Virginia,10,586,16417,5946,1983,1178,0.424,0.329,0.841,28,10.1,3.4,2,29.5,0.086,-0.6,5.8
1992,1,14,IND,Malik Sealy,St. John's University,8,493,11720,4955,1585,816,0.426,0.292,0.809,23.8,10.1,3.2,1.7,17.1,0.07,-1.4,1.7
1992,1,15,LAL,Anthony Peeler,University of Missouri,13,827,20464,8017,2136,1956,0.427,0.384,0.799,24.7,9.7,2.6,2.4,30.7,0.072,-0.8,6.1
1992,1,16,LAC,Randy Woods,La Salle University,4,151,1093,356,93,257,0.34,0.305,0.683,7.2,2.4,0.6,1.7,0.6,0.026,-3.4,-0.4
1992,1,17,SEA,Doug Christie,Pepperdine University,15,827,26079,9301,3382,2992,0.426,0.354,0.821,31.5,11.2,4.1,3.6,55.7,0.102,1.9,25.4
1992,1,18,SAS,Tracy Murray,"University of California, Los Angeles",12,659,12103,5943,1649,508,0.43,0.388,0.829,18.4,9,2.5,0.8,24.1,0.096,-1.6,1.4
1992,1,19,DET,Don MacLean,"University of California, Los Angeles",9,319,6679,3490,1210,404,0.455,0.284,0.765,20.9,10.9,3.8,1.3,9.4,0.067,-3.7,-2.9
1992,1,20,NYK,Hubert Davis,University of North Carolina,12,685,15143,5583,1045,1172,0.458,0.441,0.837,22.1,8.2,1.5,1.7,27.7,0.088,-1.8,0.7
1992,1,21,BOS,Jon Barry,Georgia Institute of Technology,14,821,13880,4715,1513,1784,0.434,0.392,0.848,16.9,5.7,1.8,2.2,37.2,0.129,0.8,9.8
1992,1,22,PHO,Oliver Miller,University of Arkansas,9,493,11338,3625,2893,1061,0.534,0.116,0.639,23,7.4,5.9,2.2,21.1,0.089,1.8,10.9
1992,1,23,MIL,Lee Mayberry,University of Arkansas,7,496,10337,2546,642,1767,0.415,0.377,0.659,20.8,5.1,1.3,3.6,7.9,0.036,-4.5,-6.6
1992,1,24,GSW,Latrell Sprewell,University of Alabama,13,913,35270,16712,3724,3664,0.425,0.337,0.804,38.6,18.3,4.1,4,56.3,0.077,0.4,21.7
1992,1,25,LAC,Elmore Spencer,"University of Nevada, Las Vegas",5,157,2641,923,555,109,0.516,0,0.58,16.8,5.9,3.5,0.7,0,0.001,-4.1,-1.4
1992,1,26,POR,Dave Johnson,Syracuse University,2,59,475,204,64,17,0.365,0.2,0.663,8.1,3.5,1.1,0.3,-0.3,-0.032,-9.3,-0.9
1992,1,27,CHI,Byron Houston,Oklahoma State University,4,214,2674,835,648,114,0.456,0.256,0.676,12.5,3.9,3,0.5,3.9,0.069,-2.4,-0.3
1992,1,28,MIN,Marlon Maxey,University of Texas at El Paso,2,98,1146,479,363,22,0.542,0,0.685,11.7,4.9,3.7,0.2,2.6,0.109,-3.8,-0.5
1992,1,29,NJN,P.J. Brown,Louisiana Tech University,15,1089,33823,9870,8409,1661,0.46,0.136,0.794,31.1,9.1,7.7,1.5,89.8,0.128,1.4,28.6
1992,1,30,DAL,Sean Rooks,University of Arizona,12,749,13560,4676,2877,631,0.459,0.091,0.699,18.1,6.2,3.8,0.8,16.2,0.057,-2.8,-2.7
1992,2,31,POR,Reggie Smith,Texas Christian University,2,66,384,99,120,5,0.394,0,0.404,5.8,1.5,1.8,0.1,0.4,0.051,-5.6,-0.3
1992,2,32,WSB,Brent Price,University of Oklahoma,9,418,7007,2481,684,1236,0.426,0.387,0.824,16.8,5.9,1.6,3,12,0.082,-1.1,1.6
1992,2,33,CHI,Corey Williams,Oklahoma State University,2,39,288,92,37,29,0.367,0.25,0.826,7.4,2.4,0.9,0.7,0.2,0.037,-5.6,-0.3
1992,2,34,MIN,Chris Smith,University of Connecticut,3,224,3956,1140,291,627,0.435,0.366,0.713,17.7,5.1,1.3,2.8,3.2,0.039,-4.5,-2.5
1992,2,35,CHH,Tony Bennett,University of Wisconsin-Green Bay,3,152,1886,538,155,303,0.412,0.335,0.732,12.4,3.5,1,2,1.6,0.041,-3.9,-0.9
1992,2,36,LAL,Duane Cooper,University of Southern California,2,88,781,204,59,178,0.402,0.216,0.72,8.9,2.3,0.7,2,-0.5,-0.032,-8.6,-1.3
1992,2,37,MIA,Isaiah Morris,University of Arkansas,1,25,102,55,12,4,0.456,,0.75,4.1,2.2,0.5,0.2,0,-0.022,-7.9,-0.2
1992,2,38,ATL,Elmer Bennett,University of Notre Dame,3,21,159,48,10,22,0.34,0.273,0.722,7.6,2.3,0.5,1,-0.3,-0.095,-8.1,-0.2
1992,2,39,CHI,Litterial Green,University of Georgia,5,148,1189,423,75,182,0.42,0.077,0.665,8,2.9,0.5,1.2,1.6,0.066,-4.8,-0.8
1992,2,40,NJN,Steve Rogers,Alabama State University,,,,,,,,,,,,,,,,,
1992,2,41,HOU,Popeye Jones,Murray State University,11,535,12579,3726,3981,696,0.447,0.281,0.751,23.5,7,7.4,1.3,22,0.084,-1.1,2.8
1992,2,42,MIA,Matt Geiger,Georgia Institute of Technology,10,552,12221,5059,3158,388,0.499,0.232,0.728,22.1,9.2,5.7,0.7,28.4,0.112,-1.5,1.6
1992,2,43,GSW,Sasha Danilovic,,2,75,2331,957,182,149,0.439,0.379,0.789,31.1,12.8,2.4,2,4.2,0.087,-0.8,0.7
1992,2,44,SAS,Henry Williams,University of North Carolina at Charlotte,,,,,,,,,,,,,,,,,
1992,2,45,SEA,Chris King,Wake Forest University,3,103,2058,693,311,116,0.423,0.383,0.633,20,6.7,3,1.1,1,0.023,-2.7,-0.4
1992,2,46,DEN,Robert Werdann,St. John's University,3,47,273,101,81,9,0.378,0,0.574,5.8,2.1,1.7,0.2,0.1,0.026,-6,-0.3
1992,2,47,BOS,Darren Morningstar,University of Pittsburgh,1,23,367,96,81,15,0.476,,0.6,16,4.2,3.5,0.7,0.4,0.048,-3.7,-0.2
1992,2,48,PHO,Brian Davis,Duke University,1,68,374,131,55,22,0.317,0.333,0.735,5.5,1.9,0.8,0.3,0,0,-6.5,-0.4
1992,2,49,PHO,Ron Ellis,Louisiana Tech University,,,,,,,,,,,,,,,,,
1992,2,50,GSW,Matt Fish,University of North Carolina at Wilmington,3,50,512,177,110,25,0.5,0,0.625,10.2,3.5,2.2,0.5,0.6,0.058,-3.1,-0.1
1992,2,51,MIN,Tim Burroughs,Jacksonville University,,,,,,,,,,,,,,,,,
1992,2,52,CHI,Matt Steigenga,Michigan State University,1,2,12,3,3,2,0.25,0,0.5,6,1.5,1.5,1,0,-0.126,-4,0
1992,2,53,HOU,Curtis Blair,University of Richmond,,,,,,,,,,,,,,,,,
1992,2,54,SAC,Brett Roberts,Morehead State University,,,,,,,,,,,,,,,,,
1991,1,1,CHH,Larry Johnson,"University of Nevada, Las Vegas",10,707,25685,11450,5300,2298,0.484,0.332,0.766,36.3,16.2,7.5,3.3,69.7,0.13,2.4,28.3
1991,1,2,NJN,Kenny Anderson,Georgia Institute of Technology,14,858,25868,10789,2641,5196,0.421,0.346,0.79,30.1,12.6,3.1,6.1,62.5,0.116,0.8,18
1991,1,3,SAC,Billy Owens,Syracuse University,10,600,17619,7026,4016,1704,0.481,0.291,0.629,29.4,11.7,6.7,2.8,28.6,0.078,0.5,11.2
1991,1,4,DEN,Dikembe Mutombo,Georgetown University,18,1196,36791,11729,12359,1240,0.518,0,0.684,30.8,9.8,10.3,1,117,0.153,2.1,38.2
1991,1,5,MIA,Steve Smith,Michigan State University,14,942,28855,13430,3060,2922,0.44,0.358,0.845,30.6,14.3,3.2,3.1,83.7,0.139,1.4,24.4
1991,1,6,DAL,Doug Smith,University of Missouri,5,296,5833,2356,1234,400,0.425,0.083,0.773,19.7,8,4.2,1.4,3,0.024,-3,-1.5
1991,1,7,MIN,Luc Longley,University of New Mexico,10,567,12006,4090,2794,836,0.462,0,0.76,21.2,7.2,4.9,1.5,17.5,0.07,-1.5,1.5
1991,1,8,DEN,Mark Macon,Temple University,6,251,5018,1685,467,428,0.384,0.27,0.735,20,6.7,1.9,1.7,0.1,0.001,-3.2,-1.5
1991,1,9,ATL,Stacey Augmon,"University of Nevada, Las Vegas",15,1001,21658,7990,3216,1561,0.469,0.152,0.728,21.6,8,3.2,1.6,43.8,0.097,-0.2,9.8
1991,1,10,ORL,Bison Dele,University of Arizona,8,413,10004,4536,2564,440,0.528,0.143,0.691,24.2,11,6.2,1.1,22.8,0.109,-0.3,4.4
1991,1,11,CLE,Terrell Brandon,University of Oregon,11,724,21545,9994,2174,4407,0.448,0.355,0.873,29.8,13.8,3,6.1,65.9,0.147,2.4,23.7
1991,1,12,NYK,Greg Anthony,"University of Nevada, Las Vegas",11,757,15850,5497,1417,2997,0.403,0.349,0.733,20.9,7.3,1.9,4,35.9,0.109,0,8.1
1991,1,13,IND,Dale Davis,Clemson University,16,1094,29606,8706,8605,978,0.53,0,0.562,27.1,8,7.9,0.9,86.9,0.141,1.8,28.6
1991,1,14,SEA,Rich King,University of Nebraska,4,72,309,135,74,21,0.393,0,0.662,4.3,1.9,1,0.3,0.2,0.036,-5.8,-0.3
1991,1,15,ATL,Anthony Avent,Seton Hall University,6,352,6729,1958,1584,278,0.403,0,0.686,19.1,5.6,4.5,0.8,0.3,0.002,-4.9,-5
1991,1,16,GSW,Chris Gatling,Old Dominion University,11,700,13760,7232,3741,461,0.513,0.249,0.66,19.7,10.3,5.3,0.7,32.1,0.112,-2.1,-0.2
1991,1,17,GSW,Victor Alexander,Iowa State University,5,286,5755,2542,1384,257,0.518,0.286,0.634,20.1,8.9,4.8,0.9,8.8,0.073,-2.6,-0.9
1991,1,18,MIL,Kevin Brooks,University of Louisiana at Lafayette,3,126,1031,417,141,48,0.401,0.2,0.859,8.2,3.3,1.1,0.4,-0.1,-0.004,-7.9,-1.5
1991,1,19,WSB,LaBradford Smith,University of Louisville,3,183,3131,1218,271,394,0.432,0.298,0.813,17.1,6.7,1.5,2.2,1.5,0.024,-4.1,-1.6
1991,1,20,HOU,John Turner,Phillips University,1,42,345,117,78,12,0.439,,0.525,8.2,2.8,1.9,0.3,-0.1,-0.021,-7.4,-0.5
1991,1,21,UTA,Eric Murdock,Providence College,9,508,11882,5118,1261,2467,0.438,0.343,0.786,23.4,10.1,2.5,4.9,25.6,0.103,1.1,9.4
1991,1,22,LAC,LeRon Ellis,Syracuse University,3,91,857,277,220,29,0.433,,0.613,9.4,3,2.4,0.3,1.2,0.069,-3.2,-0.3
1991,1,23,ORL,Stanley Roberts,Louisiana State University,8,300,5869,2555,1549,189,0.499,0,0.514,19.6,8.5,5.2,0.6,8.1,0.066,-3.3,-1.9
1991,1,24,BOS,Rick Fox,University of North Carolina,13,930,23723,8966,3517,2649,0.45,0.349,0.77,25.5,9.6,3.8,2.8,44.7,0.09,1,17.6
1991,1,25,GSW,Shaun Vandiver,University of Colorado,,,,,,,,,,,,,,,,,
1991,1,26,CHI,Mark Randall,University of Kansas,4,127,883,332,160,56,0.443,0.154,0.722,7,2.6,1.3,0.4,1,0.054,-3.6,-0.4
1991,1,27,SAC,Pete Chilcutt,University of North Carolina,9,584,8394,2494,1935,488,0.441,0.381,0.696,14.4,4.3,3.3,0.8,10.6,0.06,-1.9,0.3
1991,1,28,CHH,Kevin Lynch,University of Minnesota,2,95,1143,310,120,108,0.436,0.333,0.726,12,3.3,1.3,1.1,0.4,0.016,-4,-0.6
1991,1,29,MIA,George Ackles,"University of Nevada, Las Vegas",,,,,,,,,,,,,,,,,
1991,1,30,ATL,Rodney Monroe,North Carolina State University,1,38,313,131,33,27,0.368,0.222,0.826,8.2,3.4,0.9,0.7,-0.2,-0.035,-6.9,-0.4
1991,2,31,SAC,Randy Brown,New Mexico State University,12,655,11533,3148,1173,1420,0.417,0.2,0.691,17.6,4.8,1.8,2.2,11,0.046,-2.2,-0.5
1991,2,32,PHO,Chad Gallagher,Creighton University,1,2,3,6,0,0,1,,,1.5,3,0,0,0.1,1.442,16.3,0
1991,2,33,DAL,Donald Hodge,Temple University,5,249,3501,1182,809,191,0.437,0.286,0.711,14.1,4.7,3.2,0.8,1.8,0.025,-4,-1.8
1991,2,34,MIN,Myron Brown,Slippery Rock University of Pennsylvania,1,4,23,9,3,6,0.667,0.333,,5.8,2.3,0.8,1.5,0,0.032,-5,0
1991,2,35,DAL,Mike Iuzzolino,Saint Francis University,2,122,3049,1096,238,522,0.457,0.404,0.798,25,9,2,4.3,3.7,0.058,-2.8,-0.6
1991,2,36,ORL,Chris Corchiani,North Carolina State University,3,112,1313,416,129,243,0.421,0.269,0.816,11.7,3.7,1.2,2.2,1.6,0.058,-2.6,-0.2
1991,2,37,LAC,Elliot Perry,University of Memphis,10,549,9501,3449,742,1699,0.459,0.359,0.783,17.3,6.3,1.4,3.1,14,0.071,-2.2,-0.4
1991,2,38,LAC,Joe Wylie,University of Miami,,,,,,,,,,,,,,,,,
1991,2,39,CLE,Jimmy Oliver,Purdue University,5,78,856,331,80,55,0.407,0.34,0.772,11,4.2,1,0.7,0.3,0.018,-5.6,-0.8
1991,2,40,DET,Doug Overton,La Salle University,11,499,7275,2253,654,1038,0.412,0.319,0.816,14.6,4.5,1.3,2.1,2.5,0.016,-5.4,-6.2
1991,2,41,IND,Sean Green,Iona College,3,84,671,352,85,45,0.386,0.246,0.62,8,4.2,1,0.5,-1.3,-0.095,-8.3,-1.1
1991,2,42,SAC,Steve Hood,James Madison University,,,,,,,,,,,,,,,,,
1991,2,43,GSW,Lamont Strothers,Christopher Newport University,2,13,155,60,15,14,0.329,0.133,0.714,11.9,4.6,1.2,1.1,-0.5,-0.142,-8.1,-0.2
1991,2,44,PHI,Alvaro Teheran,University of Houston,,,,,,,,,,,,,,,,,
1991,2,45,MIL,Bobby Phills,Southern University and A&M College,9,467,13426,5153,1469,1246,0.443,0.39,0.738,28.7,11,3.1,2.7,27.2,0.097,0.5,8.6
1991,2,46,PHO,Richard Dumas,Oklahoma State University,3,102,2226,1080,351,111,0.509,0.231,0.694,21.8,10.6,3.4,1.1,4.5,0.097,-0.3,1
1991,2,47,HOU,Keith Hughes,Rutgers University,,,,,,,,,,,,,,,,,
1991,2,48,UTA,Isaac Austin,Arizona State University,9,432,8350,3285,2030,538,0.446,0.176,0.67,19.3,7.6,4.7,1.2,9.2,0.053,-2.5,-1
1991,2,49,SAS,Greg Sutton,Oral Roberts University,3,168,1946,761,153,284,0.396,0.361,0.743,11.6,4.5,0.9,1.7,1,0.024,-4,-1
1991,2,50,PHO,Joey Wright,University of Texas at Austin,,,,,,,,,,,,,,,,,
1991,2,51,HOU,Zan Tabak,,6,247,3607,1233,883,165,0.506,0,0.525,14.6,5,3.6,0.7,2.4,0.032,-4.4,-2.2
1991,2,52,LAL,Anthony Jones,Oral Roberts University,,,,,,,,,,,,,,,,,
1991,2,53,NJN,Von McDade,University of Wisconsin-Milwaukee,,,,,,,,,,,,,,,,,
1991,2,54,POR,Marcus Kennedy,Eastern Michigan University,,,,,,,,,,,,,,,,,
1990,1,1,NJN,Derrick Coleman,Syracuse University,15,781,25903,12884,7232,1985,0.447,0.295,0.769,33.2,16.5,9.3,2.5,64.3,0.119,1.3,21.7
1990,1,2,SEA,Gary Payton,Oregon State University,17,1335,47117,21813,5269,8966,0.466,0.317,0.729,35.3,16.3,3.9,6.7,145.5,0.148,3.3,63
1990,1,3,DEN,Mahmoud Abdul-Rauf,Louisiana State University,9,586,15628,8553,1087,2079,0.442,0.354,0.905,26.7,14.6,1.9,3.5,25.2,0.077,-2.2,-0.7
1990,1,4,ORL,Dennis Scott,Georgia Institute of Technology,10,629,17983,8094,1774,1296,0.417,0.397,0.793,28.6,12.9,2.8,2.1,33.4,0.089,-0.4,7.3
1990,1,5,CHH,Kendall Gill,University of Illinois at Urbana-Champaign,15,966,29481,12914,4002,2945,0.434,0.3,0.754,30.5,13.4,4.1,3,47.8,0.078,0.3,16.9
1990,1,6,MIN,Felton Spencer,University of Louisville,12,640,12298,3354,3436,213,0.484,0,0.658,19.2,5.2,5.4,0.3,20.9,0.081,-2.6,-1.9
1990,1,7,SAC,Lionel Simmons,La Salle University,7,454,13472,5833,2833,1498,0.433,0.305,0.771,29.7,12.8,6.2,3.3,16.9,0.06,0.1,7.2
1990,1,8,LAC,Bo Kimble,Loyola Marymount University,3,105,1336,574,162,98,0.386,0.291,0.728,12.7,5.5,1.5,0.9,0.1,0.004,-5.2,-1.1
1990,1,9,MIA,Willie Burton,University of Minnesota,8,316,6666,3243,932,393,0.424,0.345,0.786,21.1,10.3,2.9,1.2,9.1,0.065,-2.8,-1.4
1990,1,10,ATL,Rumeal Robinson,University of Michigan,6,336,6098,2546,606,1179,0.432,0.344,0.611,18.1,7.6,1.8,3.5,5.2,0.041,-2.2,-0.3
1990,1,11,GSW,Tyrone Hill,Xavier University,14,801,22388,7532,6854,647,0.502,0,0.643,28,9.4,8.6,0.8,56.2,0.12,-1,5.7
1990,1,12,HOU,Alec Kessler,University of Georgia,4,210,2937,1084,751,81,0.426,0.417,0.744,14,5.2,3.6,0.4,2,0.033,-6.3,-3.2
1990,1,13,LAC,Loy Vaught,University of Michigan,11,689,16993,6984,4881,652,0.504,0.244,0.718,24.7,10.1,7.1,0.9,35.8,0.101,-1.6,1.8
1990,1,14,SAC,Travis Mays,University of Texas at Austin,3,115,2964,1273,233,326,0.41,0.362,0.749,25.8,11.1,2,2.8,2.4,0.039,-2.6,-0.5
1990,1,15,MIA,Dave Jamerson,Ohio University,3,90,594,306,77,61,0.392,0.277,0.86,6.6,3.4,0.9,0.7,0.2,0.018,-5.2,-0.5
1990,1,16,MIL,Terry Mills,University of Michigan,11,678,16422,7175,3680,891,0.457,0.384,0.781,24.2,10.6,5.4,1.3,33.3,0.097,-0.7,5.5
1990,1,17,NYK,Jerrod Mustaf,University of Maryland,4,179,1902,721,452,99,0.449,0,0.648,10.6,4,2.5,0.6,1.7,0.043,-4.4,-1.2
1990,1,18,SAC,Duane Causwell,Temple University,11,541,9409,2648,2273,243,0.507,0.286,0.618,17.4,4.9,4.2,0.4,15.8,0.081,-1.3,1.6
1990,1,19,BOS,Dee Brown,Jacksonville University,12,608,16843,6758,1569,2227,0.436,0.357,0.825,27.7,11.1,2.6,3.7,33.4,0.095,0.6,11
1990,1,20,MIN,Gerald Glass,University of Mississippi,4,201,3347,1553,512,298,0.433,0.236,0.643,16.7,7.7,2.5,1.5,1.8,0.025,-2.5,-0.4
1990,1,21,PHO,Jayson Williams,St. John's University,9,475,9805,3472,3584,287,0.44,0.125,0.606,20.6,7.3,7.5,0.6,20,0.098,-2,0.1
1990,1,22,NJN,Tate George,University of Connecticut,4,177,2019,736,180,325,0.414,0.071,0.82,11.4,4.2,1,1.8,1.3,0.032,-5.5,-1.8
1990,1,23,SAC,Anthony Bonner,Saint Louis University,6,318,7372,2199,1726,442,0.468,0.125,0.59,23.2,6.9,5.4,1.4,10.8,0.07,-0.5,2.8
1990,1,24,SAS,Dwayne Schintzius,University of Florida,8,217,1950,587,536,93,0.404,0.125,0.638,9,2.7,2.5,0.4,1,0.024,-4.9,-1.4
1990,1,25,POR,Alaa Abdelnaby,Duke University,5,256,3200,1465,846,85,0.502,0,0.701,12.5,5.7,3.3,0.3,4.8,0.072,-4.8,-2.3
1990,1,26,DET,Lance Blanks,University of Texas at Austin,3,142,1045,289,110,117,0.436,0.253,0.667,7.4,2,0.8,0.8,0.7,0.031,-3.8,-0.5
1990,1,27,LAL,Elden Campbell,Clemson University,15,1044,25776,10805,6116,1199,0.46,0.054,0.699,24.7,10.3,5.9,1.1,62.8,0.117,-0.3,10.8
1990,1,28,GSW,Les Jepsen,University of Iowa,2,52,192,53,67,2,0.333,0,0.65,3.7,1,1.3,0,0.1,0.031,-9.2,-0.3
1990,1,29,CHI,Toni Kukoc,,13,846,22212,9810,3555,3119,0.447,0.335,0.729,26.3,11.6,4.2,3.7,59.6,0.129,2.4,24.7
1990,1,30,MIA,Carl Herrera,University of Houston,8,465,8042,2481,1690,261,0.476,0.143,0.643,17.3,5.3,3.6,0.6,9,0.054,-3.3,-2.6
1990,2,31,PHO,Negele Knight,University of Dayton,6,276,4513,1699,351,780,0.436,0.263,0.73,16.4,6.2,1.3,2.8,4.2,0.044,-4.6,-3
1990,2,32,PHI,Brian Oliver,Georgia Institute of Technology,4,118,1182,389,123,114,0.388,0.227,0.705,10,3.3,1,1,-0.5,-0.02,-6.4,-1.3
1990,2,33,UTA,Walter Palmer,Dartmouth College,2,48,209,100,65,11,0.412,0,0.667,4.4,2.1,1.4,0.2,-0.1,-0.013,-7.6,-0.3
1990,2,34,GSW,Kevin Pritchard,University of Kansas,4,94,1125,340,90,152,0.399,0.186,0.79,12,3.6,1,1.6,0.4,0.017,-5.6,-1
1990,2,35,WSB,Greg Foster,University of Texas at El Paso,13,656,7974,2538,1691,351,0.44,0.225,0.748,12.2,3.9,2.6,0.5,5.6,0.033,-5.2,-6.3
1990,2,36,ATL,Trevor Wilson,"University of California, Los Angeles",4,103,1609,591,353,99,0.456,0,0.567,15.6,5.7,3.4,1,0.8,0.023,-3.5,-0.6
1990,2,37,WSB,A.J. English,Virginia Union University,2,151,3108,1502,315,320,0.435,0.138,0.778,20.6,9.9,2.1,2.1,1.1,0.017,-5.1,-2.4
1990,2,38,SEA,Jud Buechler,University of Arizona,12,720,8444,2385,1266,560,0.433,0.366,0.633,11.7,3.3,1.8,0.8,16.5,0.094,-0.7,2.7
1990,2,39,CHH,Steve Scheffler,Purdue University,7,174,918,331,180,26,0.558,0.2,0.759,5.3,1.9,1,0.1,2.9,0.153,-2.1,0
1990,2,40,SAC,Bimbo Coles,Virginia Polytechnic Institute and State University,14,852,20319,6628,1820,3313,0.425,0.267,0.811,23.8,7.8,2.1,3.9,27.4,0.065,-2.1,-0.7
1990,2,41,ATL,Steve Bardo,University of Illinois at Urbana-Champaign,3,33,299,73,60,44,0.329,0.1,0.696,9.1,2.2,1.8,1.3,-0.1,-0.02,-4.5,-0.2
1990,2,42,DEN,Marcus Liberty,University of Illinois at Urbana-Champaign,4,267,4568,1942,925,244,0.417,0.34,0.664,17.1,7.3,3.5,0.9,4,0.042,-2.9,-1.1
1990,2,43,SAS,Tony Massenburg,University of Maryland,13,683,12291,4238,2964,266,0.47,0.091,0.705,18,6.2,4.3,0.4,15.6,0.061,-4.6,-8
1990,2,44,MIL,Steve Henson,Kansas State University,7,238,2282,739,176,465,0.403,0.432,0.869,9.6,3.1,0.7,2,3.8,0.079,-3.9,-1.1
1990,2,45,IND,Antonio Davis,University of Texas at El Paso,13,903,26084,9041,6755,1017,0.448,0.087,0.727,28.9,10,7.5,1.1,59.6,0.11,-0.7,8.8
1990,2,46,IND,Kenny Williams,Elizabeth City State University,4,260,2918,1247,693,161,0.511,0,0.68,11.2,4.8,2.7,0.6,7.4,0.122,0,1.4
1990,2,47,PHI,Derek Strong,Xavier University,10,456,8548,3088,2213,291,0.43,0.18,0.786,18.7,6.8,4.9,0.6,18.5,0.104,-3,-2.3
1990,2,48,PHO,Cedric Ceballos,"California State University, Fullerton",11,609,14712,8693,3258,723,0.5,0.309,0.753,24.2,14.3,5.3,1.2,40.4,0.132,-0.4,6
1990,2,49,DAL,Phil Henderson,Duke University,,,,,,,,,,,,,,,,,
1990,2,50,PHO,Milos Babic,Tennessee Technological University,2,21,87,37,20,10,0.375,,0.65,4.1,1.8,1,0.5,-0.1,-0.028,-6.3,-0.1
1990,2,51,LAL,Tony Smith,Marquette University,9,457,7295,2504,735,881,0.431,0.307,0.69,16,5.5,1.6,1.9,6.7,0.044,-2.6,-1.1
1990,2,52,CLE,Stefano Rusconi,,1,7,30,8,6,3,0.333,,0.4,4.3,1.1,0.9,0.4,-0.1,-0.104,-7.6,0
1990,2,53,SEA,Abdul Shamsid-Deen,Providence College,,,,,,,,,,,,,,,,,
1990,2,54,SAS,Sean Higgins,University of Michigan,6,220,3334,1375,402,226,0.428,0.321,0.85,15.2,6.3,1.8,1,0.4,0.006,-5.2,-2.7
1989,1,1,SAC,Pervis Ellison,University of Louisville,11,474,11593,4494,3170,691,0.51,0.05,0.689,24.5,9.5,6.7,1.5,21.8,0.09,0.5,7.4
1989,1,2,LAC,Danny Ferry,Duke University,13,917,18133,6439,2550,1185,0.446,0.393,0.84,19.8,7,2.8,1.3,34.8,0.092,-0.9,5
1989,1,3,SAS,Sean Elliott,University of Arizona,12,742,24502,10544,3204,1897,0.465,0.375,0.799,33,14.2,4.3,2.6,55.7,0.109,0.6,16.1
1989,1,4,MIA,Glen Rice,University of Michigan,15,1000,34985,18336,4387,2097,0.456,0.4,0.846,35,18.3,4.4,2.1,88.7,0.122,0.5,22.1
1989,1,5,CHH,J.R. Reid,University of North Carolina,11,672,15370,5680,3381,639,0.472,0.135,0.716,22.9,8.5,5,1,22.5,0.07,-2,-0.2
1989,1,6,CHI,Stacey King,University of Oklahoma,8,438,7406,2819,1460,387,0.478,0.235,0.707,16.9,6.4,3.3,0.9,10.9,0.071,-3,-1.9
1989,1,7,IND,George McCloud,Florida State University,12,766,17429,6925,2342,1769,0.402,0.358,0.81,22.8,9,3.1,2.3,24.6,0.068,-0.7,5.6
1989,1,8,DAL,Randy White,Louisiana Tech University,5,281,5382,2083,1366,175,0.401,0.193,0.707,19.2,7.4,4.9,0.6,1.9,0.017,-4.4,-3.3
1989,1,9,WSB,Tom Hammonds,Georgia Institute of Technology,12,687,10419,3617,2243,378,0.48,0,0.691,15.2,5.3,3.3,0.6,14.7,0.068,-4.3,-6
1989,1,10,MIN,Pooh Richardson,"University of California, Los Angeles",10,639,19399,7083,1807,4180,0.444,0.329,0.652,30.4,11.1,2.8,6.5,26.7,0.066,-0.9,5.5
1989,1,11,ORL,Nick Anderson,University of Illinois at Urbana-Champaign,13,800,24922,11529,4064,2087,0.446,0.356,0.667,31.2,14.4,5.1,2.6,55.3,0.106,1.7,23.5
1989,1,12,NJN,Mookie Blaylock,University of Oklahoma,13,889,31026,11962,3659,5972,0.409,0.336,0.736,34.9,13.5,4.1,6.7,71.8,0.111,3,38.9
1989,1,13,BOS,Michael Smith,Brigham Young University,3,141,1328,698,212,142,0.474,0.15,0.835,9.4,5,1.5,1,1.4,0.049,-4.1,-0.7
1989,1,14,GSW,Tim Hardaway,University of Texas at El Paso,13,867,30626,15373,2855,7095,0.431,0.355,0.782,35.3,17.7,3.3,8.2,85,0.133,2.5,34.6
